college_code,college_name,course_code,course_name,course_status,course_university,regional_reservation,last_cap_round,cap_category,last_rank,cutoff_percentile
03436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",0343691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GSCO,155445,25.7846411
03436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",0343691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GOBCO,156338,25.5139718
03436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",0343691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,LOPENO,151706,29.1560732
03436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",0343691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GOBCO,123200,48.8696809
03436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",0343691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,LSCO,138618,39.0541888
03436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",0343691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,LOBCO,143509,35.5925864
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343919110,Civil Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENH,159517,22.4081803
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343919110,Civil Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENH,139727,38.5392182
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343919110,Civil Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENO,169115,13.2387508
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343919110,Civil Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,State Level,1,MI,169974,12.5620266
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343924510,Computer Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENH,58618,79.5290328
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343924510,Computer Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENH,63959,77.6411427
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343924510,Computer Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENO,101843,60.546705
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343924510,Computer Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENO,110357,56.846611
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343924510,Computer Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,State Level,1,MI,80543,70.6178643
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343924510,Computer Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,State Level,1,TFWS,39663,86.450638
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343961210,Mechanical Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENH,144525,34.805294
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343961210,Mechanical Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENH,160186,22.0578726
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343961210,Mechanical Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENO,151317,29.3071786
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343961210,Mechanical Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,State Level,1,MI,159622,22.2282247
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343961210,Mechanical Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,State Level,1,TFWS,70260,75.0114283
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343990010,Electronics and Computer Science,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENH,91882,65.5509182
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343990010,Electronics and Computer Science,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENH,99988,61.8908693
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343990010,Electronics and Computer Science,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENO,150421,30.4575002
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343990010,Electronics and Computer Science,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENO,96356,63.2687832
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343990010,Electronics and Computer Science,Un-Aided Religious Minority - Muslim,Mumbai University,State Level,1,MI,121268,50.6004122
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343990010,Electronics and Computer Science,Un-Aided Religious Minority - Muslim,Mumbai University,State Level,1,TFWS,72519,74.1162962
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENH,70577,74.9709109
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENH,75002,73.1237323
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENO,100355,61.3261708
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENO,118527,52.0276576
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Religious Minority - Muslim,Mumbai University,State Level,1,MI,82190,69.8140377
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Religious Minority - Muslim,Mumbai University,State Level,1,TFWS,32556,89.0036224
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343991210,Computer Science and Engineering(Data Science),Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENH,75490,72.8411223
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343991210,Computer Science and Engineering(Data Science),Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENH,74607,73.3652047
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343991210,Computer Science and Engineering(Data Science),Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENO,97731,62.902955
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343991210,Computer Science and Engineering(Data Science),Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENO,146954,32.8923205
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343991210,Computer Science and Engineering(Data Science),Un-Aided Religious Minority - Muslim,Mumbai University,State Level,1,MI,92945,65.3627105
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343991210,Computer Science and Engineering(Data Science),Un-Aided Religious Minority - Muslim,Mumbai University,State Level,1,TFWS,45129,84.524207
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343992610,Electrical and Computer Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENH,105829,59.0509185
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343992610,Electrical and Computer Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENH,137724,39.5390798
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343992610,Electrical and Computer Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENO,179311,0.4817444
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343992610,Electrical and Computer Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENO,150090,30.8566205
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343992610,Electrical and Computer Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,State Level,1,MI,150551,30.4575002
03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343992610,Electrical and Computer Engineering,Un-Aided Religious Minority - Muslim,Mumbai University,State Level,1,TFWS,94410,64.6500162
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344019110,Civil Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENH,172867,9.2050034
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344019110,Civil Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENO,140055,38.4109612
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344024510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENH,111158,56.0103934
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344024510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GSCH,146836,32.8923205
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344024510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GVJH,133273,42.725346
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344024510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOBCH,130861,44.3676458
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344024510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENH,50148,82.7090241
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344024510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LSCH,150261,30.8111882
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344024510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOBCH,104783,59.9791975
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344024510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GNT2H,141345,37.2130338
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344024510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GOPENO,123786,48.777949
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344024510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GNT3O,170745,11.4858097
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344024510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GOBCO,151215,29.3071786
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344024510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,LOPENO,137645,39.7481853
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344024510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,LOBCO,169662,12.6135136
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344024510,Computer Engineering,Un-Aided,Mumbai University,State Level,1,EWS,52006,81.9801476
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344037210,Electronics and Telecommunication Engg,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENH,153307,27.815423
03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",0344037210,Electronics and Telecommunication Engg,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENH,177433,3.160094
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344519110,Civil Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENH,179361,0.394797
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344519110,Civil Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENH,179053,0.8560505
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENH,95000,63.9612515
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GSCH,164490,18.1477824
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GSTH,160096,22.0578726
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GNT2H,158406,23.9858471
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GNT3H,144428,34.8626522
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOBCH,112590,55.0733859
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENH,104583,60.0743746
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LSCH,155447,25.7846411
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOBCH,126953,46.5102928
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GSEBCH,173343,8.4810177
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GOPENO,138975,38.8659877
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GVJO,177014,3.8708587
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GNT1O,173110,8.8405987
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GNT2O,172763,9.3921759
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GOBCO,146491,33.099972
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GSEBCO,163183,19.1366185
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,LOPENO,98352,62.8351694
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GSTO,169305,13.0991478
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,LOBCO,111470,55.8763225
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,State Level,1,TFWS,72096,74.3614357
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344524510,Computer Engineering,Un-Aided,Mumbai University,State Level,1,EWS,155968,25.6482713
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344537210,Electronics and Telecommunication Engg,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENH,124448,48.6138054
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344537210,Electronics and Telecommunication Engg,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOBCH,168394,13.7020033
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344537210,Electronics and Telecommunication Engg,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENH,176840,3.9959277
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344537210,Electronics and Telecommunication Engg,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GSCH,168458,13.7020033
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344537210,Electronics and Telecommunication Engg,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GOPENO,112873,55.0733859
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344537210,Electronics and Telecommunication Engg,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GSCO,160963,21.3858708
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344537210,Electronics and Telecommunication Engg,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GOBCO,138497,39.0541888
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344537210,Electronics and Telecommunication Engg,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,LOPENO,159486,22.4081803
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344561210,Mechanical Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENH,144210,34.8626522
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344561210,Mechanical Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOBCH,171659,10.4465918
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344561210,Mechanical Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,2,LNT2H,123284,48.8696809
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344561210,Mechanical Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GOPENO,156940,24.5948927
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344561210,Mechanical Engineering,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GOBCO,174731,6.7863525
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENH,83863,69.275473
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOBCH,117339,52.5184688
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GSEBCH,158481,23.9454765
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENH,133850,42.2216419
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LSTH,150196,30.8111882
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOBCH,153328,27.815423
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GSCH,141962,36.6611018
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GOBCO,108332,57.2537563
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,LOPENO,109754,57.0470967
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided,Mumbai University,Home University Seats Allotted to Other Than Home University Candidates,1,GNT1O,114010,54.1800379
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided,Mumbai University,State Level,1,TFWS,89718,66.4751458
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592110,Artificial Intelligence and Machine Learning,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENH,93600,65.2298851
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592110,Artificial Intelligence and Machine Learning,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GSCH,172547,9.5359294
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592110,Artificial Intelligence and Machine Learning,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GSTH,169207,13.0991478
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592110,Artificial Intelligence and Machine Learning,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOBCH,124046,48.6637821
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592110,Artificial Intelligence and Machine Learning,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENH,88352,67.5033807
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592110,Artificial Intelligence and Machine Learning,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LSCH,164873,17.7533973
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592110,Artificial Intelligence and Machine Learning,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOBCH,111241,56.0103934
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592110,Artificial Intelligence and Machine Learning,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOPENO,62646,77.8466015
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592110,Artificial Intelligence and Machine Learning,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,GOBCO,104843,59.9791975
03445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",0344592110,Artificial Intelligence and Machine Learning,Un-Aided,Mumbai University,Home University Seats Allotted to Home University Candidates,1,LOPENO,108411,57.2537563
