college_code,college_name,branch_code,branch_name,category,closing_percentile
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GOPENS,88.9550679
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GSCS,82.3322294
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GSTS,69.4936445
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GVJS,86.9194446
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GNT1S,85.5729148
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GNT2S,87.6872170
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GNT3S,84.8736599
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GOBCS,86.9194446
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GSEBCS,81.1295102
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,LOPENS,91.1459607
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,LSCS,86.6223776
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,LSTS,85.2215842
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,LVJS,79.6986029
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,LNT2S,81.1295102
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,LOBCS,87.9159305
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,LSEBCS,78.6137148
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,PWDOPENS,53.6060165
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,PWDOBCS,7.1701886
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,DEFOPENS,85.8501253
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,DEFOBCS,73.2612864
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,TFWS,88.9773781
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,PWDRSCS,4.5709952
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,DEFROBCS,69.0979021
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,ORPHAN,23.4132019
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,EWS,71.4755245
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GOPENS,97.3737374
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GSCS,94.7837750
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GSTS,85.9646097
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GVJS,96.5118421
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GNT1S,94.0716041
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GNT2S,95.5372663
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GOBCS,96.9659622
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GSEBCS,95.2142111
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,LOPENS,97.5647615
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,LSCS,92.6752061
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,LSTS,89.5868952
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,LNT1S,95.4055944
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,LNT3S,92.3826851
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,LOBCS,96.8499656
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,LSEBCS,95.6055328
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,PWDOPENS,84.5176078
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,PWDOBCS,68.1164395
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,DEFOPENS,91.0510720
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,DEFOBCS,89.5128900
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,TFWS,97.8664807
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,PWDROBC,70.2033567
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,DEFROBCS,88.0599617
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,ORPHAN,82.1358690
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,EWS,96.0638523
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GOPENS,96.3316055
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GSCS,93.3597277
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GSTS,81.2846613
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GVJS,92.5745163
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GNT1S,92.9975430
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GNT2S,95.2407244
