college_code,college_name,branch_code,branch_name,category,closing_percentile
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GOPENS,88.5013511
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GSCS,77.8445199
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GSTS,65.8812284
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GVJS,81.2928705
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GNT1S,88.4426131
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GNT2S,85.7455441
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GNT3S,87.8945473
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GOBCS,85.3822102
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GSEBCS,75.3516004
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,LOPENS,88.1228442
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,LSCS,83.6393990
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,LSTS,66.8505265
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,LVJS,81.3738935
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,LNT2S,70.8722936
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,LOBCS,83.6467428
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,LSEBCS,55.2318816
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,PWDOPENS,53.7694785
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,PWDOBCS,27.6622718
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,DEFOPENS,67.0458361
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,DEFOBCS,47.9842799
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,TFWS,85.5352459
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,PWDROBC,25.6482713
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,DEFRSEBC,50.6340761
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,EWS,66.1855163
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GOPENS,97.3911937
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GSCS,94.1713006
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GSTS,80.5896708
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GVJS,94.3331807
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GNT1S,94.4433332
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GNT2S,94.5541467
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GOBCS,97.0436452
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GSEBCS,94.6903844
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,LOPENS,96.9066937
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,LSCS,94.8376426
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,LSTS,84.2430574
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,LNT1S,93.2139295
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,LNT3S,92.0214155
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,LOBCS,96.7545639
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,LSEBCS,94.8397684
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,PWDOPENS,88.6037289
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,PWDOBCS,82.7778711
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,DEFOPENS,90.7773660
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,DEFOBCS,87.8152279
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,TFWS,98.1177725
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,PWDRSCS,83.7529730
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,DEFROBCS,89.3071786
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,ORPHAN,86.1764583
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,EWS,95.3932298
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GOPENS,96.0264086
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GSCS,92.4262209
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GSTS,80.0615027
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GVJS,92.6351162
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GNT1S,92.5251996
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GNT2S,93.9913601
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GNT3S,94.1151780
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GOBCS,95.8067495
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GSEBCS,93.8710080
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,LOPENS,96.1687682
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,LSCS,92.4273158
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,LSTS,78.1496564
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,LNT2S,93.1131822
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,LOBCS,95.8198477
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,LSEBCS,93.4764585
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,PWDOPENS,69.2652564
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,PWDOBCS,57.0470967
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,DEFOPENS,88.5539410
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,DEFOBCS,82.1878954
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,TFWS,96.7229568
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,PWDRSCS,67.6869909
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,DEFRNT1S,87.1012785
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,ORPHAN,61.6354671
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,EWS,93.9032684
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,GOPENS,90.3847828
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,GSCS,85.3822102
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,GSTS,57.0470967
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,GVJS,86.2190813
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,GNT2S,85.1704164
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,GNT3S,76.9332320
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,GOBCS,89.8747850
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,GSEBCS,83.5369475
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,LOPENS,91.2954950
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,LSCS,82.7086811
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,LSTS,57.4142590
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,LVJS,85.2662319
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,LNT1S,88.5172385
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,LOBCS,89.8755527
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,LSEBCS,78.4507504
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,PWDOPENS,47.0113809
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,PWDOBCS,27.5123271
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,DEFOPENS,83.0327460
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,DEFOBCS,18.5574725
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,TFWS,90.8058519
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,DEFROBCS,69.8003760
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,ORPHAN,70.5215521
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,EWS,82.7820291
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,GOPENS,94.1713006
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,GSCS,88.9034341
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,GSTS,72.5041736
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,GVJS,88.7742666
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,GNT1S,91.6557848
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,GNT2S,92.6335559
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,GNT3S,89.2671256
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,GOBCS,93.8694333
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,GSEBCS,92.0214155
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,LOPENS,95.0167998
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,LSCS,90.0992619
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,LSTS,49.7949643
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,LVJS,82.4751693
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,LNT2S,89.0036224
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,LOBCS,94.3331807
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,LSEBCS,91.6345444
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,PWDOPENS,40.1585977
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,PWDOBCS,17.7766170
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,DEFOPENS,92.8871646
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,DEFOBCS,77.7634641
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,TFWS,95.1705464
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,DEFROBCS,80.5358903
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,EWS,92.1089443
01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,GOPENS,86.1227045
01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,GSCS,72.5041736
01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,GSTS,27.6622718
01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,GVJS,81.7098306
01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,GNT1S,80.9741447
01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,GNT2S,83.1983982
01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,GOBCS,82.8860671
01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,GSEBCS,62.7958080
