college_code,college_name,branch_code,branch_name,category,closing_percentile
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GOPENS,90.6688280
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GSCS,84.0359888
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GNT1S,85.1919561
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,GSEBCS,77.1618860
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,LSCS,87.9159305
01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,LSEBCS,70.6189283
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GOPENS,97.1220006
01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GOBCS,96.7783105
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GOPENS,96.0780932
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GVJS,92.3341523
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GNT2S,93.1055879
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GOBCS,95.7536628
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,LOPENS,96.3424067
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,LOBCS,95.6472486
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,TFWS,95.8681150
01002,"Government College of Engineering, Amravati",0100224610,Information Technology,EWS,94.7364547
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,GOPENS,92.0769231
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,GSCS,91.4450061
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,GSEBCS,85.0571556
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,LOPENS,92.8376317
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,LOBCS,92.1231015
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,DEFOPENS,80.3531469
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,DEFROBCS,26.7336064
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,ORPHAN,78.2722320
01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,EWS,92.0737359
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,GOPENS,95.9185080
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,GSTS,80.0000000
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,GOBCS,95.1095384
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,GSEBCS,90.1729075
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,TFWS,95.4261304
01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,DEFRSEBC,68.9620341
01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,GOPENS,89.2945239
01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,GVJS,77.5384615
01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,GOBCS,87.6322867
01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,PWDOPENS,87.1376478
01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,DEFOPENS,65.6307130
01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,TFWS,87.6322867
01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,EWS,88.3176594
01005,"Sant Gadge Baba Amravati University,Amravati",0100261210,Mechanical Engineering,GOPENS,92.2706158
01005,"Sant Gadge Baba Amravati University,Amravati",0100261210,Mechanical Engineering,GSTS,73.1347962
01005,"Sant Gadge Baba Amravati University,Amravati",0100261210,Mechanical Engineering,GNT1S,89.6391842
01005,"Sant Gadge Baba Amravati University,Amravati",0100261210,Mechanical Engineering,GNT3S,85.0571556
01005,"Sant Gadge Baba Amravati University,Amravati",0100261210,Mechanical Engineering,GOBCS,90.4110066
01005,"Sant Gadge Baba Amravati University,Amravati",0100261210,Mechanical Engineering,LOPENS,91.6995640
01005,"Sant Gadge Baba Amravati University,Amravati",0100261210,Mechanical Engineering,LNT2S,78.4242636
01005,"Sant Gadge Baba Amravati University,Amravati",0100261210,Mechanical Engineering,TFWS,89.1476381
01005,"Sant Gadge Baba Amravati University,Amravati",0100261210,Mechanical Engineering,EWS,74.0630785
01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,GOBCH,82.4696038
01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,LOBCH,84.3005134
01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,GOPENO,91.7720943
01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,GSCO,90.0233934
01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,GNT1O,70.9247292
01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,GSEBCO,70.0246042
01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,GSCH,4.7274462
01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,GVJH,51.5716400
01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,GOBCH,43.0314730
01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,GSEBCH,7.9877752
01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,LNT2H,39.2328654
01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,GOPENO,74.0630785
01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,GSTO,62.1365556
01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,GOBCO,55.2744499
01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,GOPENH,42.2674623
